8.250414 	 2.522564 	 -5.857613 	 -1.000949 	 -0.440101 	 -0.318513 	 -2.610037 	 0.648520 
8.373418 	 3.114093 	 -4.740966 	 -0.160759 	 0.648309 	 -0.625709 	 -2.575030 	 0.418830 
-58.857755 	 26.711108 	 -62.418008 	 -0.328483 	 0.157888 	 -0.405899 	 -0.047750 	 0.148792 
7.276812 	 1.287773 	 -3.875242 	 0.123549 	 -0.034886 	 -0.149705 	 -1.308798 	 0.019446 
-178.369597 	 112.032098 	 -108.908769 	 -1.308161 	 0.886170 	 -0.743658 	 -0.039812 	 1.524805 
7.050868 	 2.566259 	 -4.850702 	 0.597122 	 -0.465831 	 0.222062 	 -2.584871 	 0.311432 
12.251271 	 -48.058797 	 40.754302 	 0.082896 	 -0.255242 	 0.189969 	 -0.058416 	 0.054054 
8.851926 	 2.662675 	 -4.781983 	 -0.779039 	 0.036486 	 0.160469 	 -2.056035 	 0.316992 
-0.978056 	 3.424118 	 -9.320127 	 -0.471641 	 0.003076 	 -0.151052 	 -0.360653 	 0.122636 
9.545973 	 4.958184 	 -8.909066 	 -0.052246 	 0.592994 	 -0.291374 	 -0.766083 	 0.219635 
-164.416318 	 -73.960806 	 -8.735547 	 -1.178735 	 -0.513551 	 -0.069327 	 -0.025061 	 0.828979 
7.764178 	 2.183815 	 -5.940874 	 -0.476969 	 1.657424 	 1.170291 	 -2.484281 	 2.172067 
-201.660299 	 -1.305252 	 -32.137990 	 -1.432693 	 -0.015382 	 -0.243139 	 -0.022826 	 1.055982 
7.104858 	 3.012185 	 -4.299429 	 -0.187111 	 -0.283491 	 0.794963 	 -2.111336 	 0.373672 
71.548436 	 47.422190 	 121.345567 	 0.496429 	 0.328349 	 0.836016 	 -0.029344 	 0.526589 
8.506255 	 3.730932 	 -5.564659 	 -0.591191 	 -0.017229 	 -0.248578 	 -2.384288 	 0.205797 
7.281639 	 3.083670 	 -5.421516 	 -0.699549 	 1.086332 	 -0.699952 	 -3.580153 	 1.079709 
7.853286 	 2.098246 	 -5.158576 	 -0.628158 	 -0.321987 	 0.354320 	 -2.450196 	 0.311901 
10.631324 	 -3.757279 	 -6.951621 	 -0.070745 	 0.104508 	 0.032315 	 -0.448101 	 0.008486 
12.638669 	 4.160911 	 -3.659007 	 0.507349 	 0.204195 	 0.352882 	 -0.628092 	 0.211812 
7.036593 	 2.360629 	 -5.897391 	 -0.986987 	 -0.102681 	 -0.158944 	 -2.363061 	 0.504975 
7.368189 	 2.900294 	 -5.024181 	 -0.011073 	 -0.149701 	 0.982353 	 -3.470855 	 0.493776 
10.375705 	 -162.008028 	 29.382608 	 0.072375 	 -1.135479 	 0.200717 	 -0.027197 	 0.667419 
7.152684 	 2.606253 	 -4.882479 	 0.046093 	 -0.341584 	 -0.495493 	 -2.796252 	 0.182159 
7.366342 	 3.154624 	 -5.217565 	 -0.099213 	 -1.403995 	 -1.815177 	 -3.631482 	 2.637956 
-118.664527 	 -29.693701 	 -81.297752 	 -0.814719 	 -0.180942 	 -0.552054 	 -0.039391 	 0.500636 
8.647932 	 7.052415 	 -0.897273 	 0.177500 	 0.236369 	 0.029436 	 -0.555923 	 0.044122 
9.193299 	 3.236025 	 -4.266690 	 0.297562 	 0.422052 	 -0.132854 	 -1.588753 	 0.142161 
