-0.102537 	 -0.046493 	 -0.044090 	 0.001975 	 0.000287 	 -0.021075 	 -8.613740 	 0.000224 
0.585814 	 1.288418 	 -0.425635 	 0.180845 	 0.349521 	 -0.106954 	 -1.110893 	 0.083155 
202.349076 	 131.924070 	 -5.608762 	 1.512653 	 0.986032 	 -0.041779 	 -0.020703 	 1.631063 
223.796496 	 -68.276802 	 148.809763 	 1.620280 	 -0.493751 	 1.076996 	 -0.016861 	 2.014509 
151.718685 	 -67.564570 	 22.944854 	 1.097676 	 -0.488149 	 0.166013 	 -0.026714 	 0.735372 
75.964736 	 25.520762 	 48.807886 	 0.489171 	 0.164414 	 0.313972 	 -0.042728 	 0.182449 
-0.293623 	 67.072812 	 -29.341246 	 -0.001218 	 0.433417 	 -0.189358 	 -0.048352 	 0.111854 
-0.221018 	 -0.069438 	 0.171553 	 -0.890426 	 -0.173382 	 1.448322 	 -3.518011 	 1.460278 
0.037733 	 -0.389394 	 -0.312035 	 0.515641 	 -1.236812 	 -1.065171 	 -2.293856 	 1.465089 
128.010386 	 60.934376 	 230.380882 	 0.926363 	 0.440936 	 1.665935 	 -0.017467 	 1.913956 
6.933031 	 -0.653497 	 -8.211730 	 0.010853 	 -0.000935 	 -0.012637 	 -0.223302 	 0.000139 
-0.114777 	 -0.008276 	 0.035797 	 0.054605 	 -0.217105 	 -0.297277 	 -5.936783 	 0.069245 
-159.064487 	 -20.592887 	 39.348964 	 -1.116260 	 -0.144280 	 0.276440 	 -0.022904 	 0.671636 
1.570209 	 4.103057 	 -2.837004 	 0.197693 	 0.489714 	 -0.332772 	 -0.416753 	 0.194820 
3.300632 	 3.383535 	 5.505848 	 -0.072593 	 -0.073120 	 -0.117721 	 -0.324619 	 0.012237 
-0.364633 	 1.676753 	 1.388007 	 -0.070888 	 0.470731 	 0.383727 	 -0.820252 	 0.186930 
388.647885 	 21.248899 	 155.350778 	 2.840725 	 0.155614 	 1.135316 	 -0.011649 	 4.691439 
