4.038944 	 -3.850959 	 -4.553509 	 0.123020 	 0.002602 	 -0.035943 	 -0.045395 	 0.008216 
-1.629002 	 0.392523 	 -1.544813 	 0.100765 	 -0.302561 	 0.094949 	 -0.378700 	 0.055356 
-1.473130 	 0.158885 	 0.077997 	 -0.118820 	 -0.166874 	 0.315991 	 -0.196266 	 0.070907 
-1.128423 	 0.617471 	 -0.500735 	 -0.011678 	 -0.067602 	 0.032295 	 -0.268127 	 0.002875 
-0.531107 	 -0.943688 	 1.247705 	 -0.001092 	 0.008498 	 0.144881 	 -0.106257 	 0.010532 
5.333343 	 -8.621531 	 -7.588621 	 0.055081 	 -0.141041 	 -0.071828 	 -0.029227 	 0.014043 
-28.695231 	 -59.630795 	 5.947969 	 -0.207530 	 -0.410815 	 0.038524 	 -0.006550 	 0.106661 
43.263051 	 17.487558 	 -0.942231 	 0.280893 	 0.113373 	 0.024188 	 -0.009926 	 0.046170 
-1.418719 	 0.376879 	 -1.240879 	 0.031205 	 0.050374 	 0.289770 	 -1.101209 	 0.043739 
-1.866988 	 2.322208 	 0.410247 	 0.176326 	 -0.225403 	 0.041742 	 -0.122205 	 0.041820 
-1.012727 	 1.831373 	 -1.536520 	 0.070217 	 0.223640 	 -0.232675 	 -0.173267 	 0.054541 
-1.009029 	 0.413484 	 -0.210925 	 -0.145803 	 -0.074454 	 0.063845 	 -0.223626 	 0.015439 
0.155471 	 0.567345 	 -2.687341 	 -0.243137 	 0.115329 	 0.176407 	 -0.125128 	 0.051768 
7.290011 	 0.962200 	 11.467179 	 0.013214 	 0.005471 	 -0.045238 	 -0.025587 	 0.001125 
-0.386793 	 0.240995 	 -0.295013 	 0.336273 	 0.138876 	 0.121272 	 -0.177150 	 0.073536 
-1.973497 	 -1.067255 	 2.342885 	 -0.024717 	 0.111192 	 -0.172281 	 -0.084396 	 0.021328 
-1.913870 	 -0.396675 	 -1.062728 	 -0.137258 	 -0.328905 	 0.034740 	 -0.229384 	 0.064113 
-0.969642 	 -0.824561 	 0.300200 	 0.184679 	 -0.254062 	 -0.129416 	 -0.142787 	 0.057701 
29.554904 	 35.308910 	 8.760636 	 0.215345 	 0.348303 	 0.119465 	 -0.034732 	 0.090980 
2.579977 	 -20.115930 	 -25.510598 	 0.003856 	 -0.150718 	 -0.197303 	 -0.012983 	 0.030830 
-1.695443 	 0.075510 	 -1.047268 	 0.101935 	 0.064713 	 -0.585399 	 -0.371927 	 0.178635 
-1.783119 	 0.550902 	 -1.254830 	 -0.059859 	 0.098905 	 0.051217 	 -0.400262 	 0.007994 
-4.402911 	 -1.737090 	 -5.507078 	 -0.130640 	 -0.096260 	 -0.176274 	 -0.059251 	 0.028703 
-1.547700 	 0.843190 	 -0.744966 	 -0.261277 	 0.363384 	 -0.313976 	 -0.321842 	 0.149447 
-2.118315 	 -0.771819 	 0.360815 	 0.139132 	 0.263446 	 -0.201758 	 -0.137846 	 0.064734 
-1.478453 	 0.071159 	 -0.978584 	 0.247608 	 0.346931 	 0.222018 	 -0.407197 	 0.115482 
-2.295167 	 -0.199687 	 -1.975383 	 -0.209619 	 0.173965 	 -0.009872 	 -0.181879 	 0.037151 
-53.539567 	 15.017566 	 3.356906 	 -0.356914 	 0.101743 	 0.035057 	 -0.007902 	 0.069484 
-9.327060 	 -6.447366 	 -9.278374 	 -0.075923 	 0.009506 	 -0.009172 	 -0.029443 	 0.002969 
-1.435512 	 0.395727 	 -1.219755 	 -0.422913 	 -0.775241 	 0.217737 	 -1.818240 	 0.413632 
-0.383047 	 0.521268 	 -2.067454 	 -0.074646 	 -0.050909 	 -0.063192 	 -0.169315 	 0.006078 
-1.453990 	 0.386910 	 -1.218100 	 -0.791505 	 0.245640 	 -0.331591 	 -1.766055 	 0.398386 
-1.469249 	 0.032306 	 -0.788479 	 0.567111 	 -0.397703 	 -0.094965 	 -0.338018 	 0.244400 
-1.452655 	 0.397457 	 -1.224570 	 -0.141487 	 0.638727 	 0.017585 	 -1.728527 	 0.214150 
1.679574 	 6.435936 	 -6.222999 	 -0.030002 	 -0.024435 	 0.032843 	 -0.043605 	 0.001288 
30.818078 	 1.185544 	 23.810922 	 0.341245 	 0.023112 	 0.258859 	 -0.011897 	 0.091995 
-1.438759 	 0.381616 	 -1.217387 	 0.533792 	 -0.372571 	 -0.453319 	 -2.167558 	 0.314621 
-2.764672 	 0.512180 	 -1.555766 	 -0.196325 	 0.225322 	 0.353656 	 -0.191512 	 0.107193 
-16.623975 	 -0.650079 	 14.653930 	 -0.033968 	 -0.011713 	 0.057128 	 -0.018308 	 0.002277 
-1.303266 	 0.179533 	 -0.876785 	 0.193763 	 0.021279 	 -0.454112 	 -0.368372 	 0.122107 
2.013803 	 -0.363662 	 -1.908974 	 0.051339 	 0.065203 	 -0.071847 	 -0.085324 	 0.006025 
-2.365707 	 1.425622 	 -1.063850 	 -0.164482 	 0.342300 	 0.208111 	 -0.199310 	 0.093767 
-1.404633 	 0.800657 	 -1.532488 	 0.342715 	 0.200115 	 -0.286814 	 -0.333034 	 0.119881 
-3.214972 	 3.861955 	 -1.726984 	 -0.139931 	 0.174290 	 0.002716 	 -0.085817 	 0.024982 
-2.340053 	 -0.202531 	 -0.929714 	 0.274640 	 0.403519 	 -0.165900 	 -0.210578 	 0.132889 
-7.862675 	 3.320505 	 -0.102548 	 0.143377 	 -0.000885 	 0.004820 	 -0.052975 	 0.010290 
-5.735925 	 3.489600 	 0.894531 	 0.063557 	 0.069344 	 0.087093 	 -0.077218 	 0.008217 
-2.931094 	 2.283081 	 0.042272 	 0.080275 	 0.052217 	 0.018656 	 -0.118649 	 0.004759 
-1.594381 	 0.338031 	 -0.828891 	 0.266342 	 0.035589 	 -0.203243 	 -0.383445 	 0.056756 
-0.839652 	 -1.414909 	 -0.451620 	 -0.196308 	 0.276995 	 0.113519 	 -0.132011 	 0.064075 
