0.100947 	 0.000000 	 -1.605519 	 0.000000 	 0.000000 	 0.000000 
0.894960 	 1.802203 	 -0.566040 	 0.000000 	 0.000000 	 0.000000 
3.134691 	 2.053406 	 -0.095835 	 0.000000 	 0.000000 	 0.000000 
-3.540716 	 1.042356 	 -2.328996 	 0.000000 	 0.000000 	 0.000000 
3.438845 	 -1.572733 	 0.519560 	 0.000000 	 0.000000 	 0.000000 
0.992663 	 0.328282 	 0.660529 	 0.000000 	 0.000000 	 0.000000 
-0.060245 	 4.062934 	 -1.792485 	 0.000000 	 0.000000 	 0.000000 
-1.976747 	 -0.397163 	 3.128042 	 0.000000 	 0.000000 	 0.000000 
1.292404 	 -3.238680 	 -2.778403 	 0.000000 	 0.000000 	 0.000000 
-2.085292 	 -0.991108 	 -3.670312 	 0.000000 	 0.000000 	 0.000000 
2.875647 	 -0.273816 	 -3.412903 	 0.000000 	 0.000000 	 0.000000 
0.380351 	 -1.727907 	 -2.344113 	 0.000000 	 0.000000 	 0.000000 
3.926172 	 0.492023 	 -0.992296 	 0.000000 	 0.000000 	 0.000000 
-0.309902 	 -0.668612 	 0.431648 	 0.000000 	 0.000000 	 0.000000 
-1.864834 	 -1.850982 	 -2.952942 	 0.000000 	 0.000000 	 0.000000 
0.375502 	 -2.839133 	 -2.304565 	 0.000000 	 0.000000 	 0.000000 
-3.828152 	 -0.228785 	 -1.518365 	 0.000000 	 0.000000 	 0.000000 
-1.475391 	 1.626629 	 2.510158 	 0.000000 	 0.000000 	 0.000000 
-3.699450 	 -0.591951 	 -0.546459 	 0.000000 	 0.000000 	 0.000000 
-1.619894 	 -2.859925 	 -2.869903 	 0.000000 	 0.000000 	 0.000000 
0.947465 	 -1.117768 	 0.936292 	 0.000000 	 0.000000 	 0.000000 
1.861865 	 -0.394982 	 -0.668605 	 0.000000 	 0.000000 	 0.000000 
-0.271955 	 2.119051 	 -3.468986 	 0.000000 	 0.000000 	 0.000000 
1.415973 	 -3.565957 	 -0.275335 	 0.000000 	 0.000000 	 0.000000 
-4.120562 	 -0.316560 	 0.725993 	 0.000000 	 0.000000 	 0.000000 
3.136016 	 -3.269296 	 0.715167 	 0.000000 	 0.000000 	 0.000000 
-1.275305 	 2.202625 	 -0.558526 	 0.000000 	 0.000000 	 0.000000 
2.341176 	 1.983555 	 3.053394 	 0.000000 	 0.000000 	 0.000000 
1.358024 	 -0.395586 	 1.943714 	 0.000000 	 0.000000 	 0.000000 
-0.192926 	 -0.455110 	 -0.553777 	 0.000000 	 0.000000 	 0.000000 
3.066860 	 0.009689 	 -2.386317 	 0.000000 	 0.000000 	 0.000000 
-0.820740 	 0.821162 	 -3.402767 	 0.000000 	 0.000000 	 0.000000 
0.670512 	 -2.969617 	 -0.354089 	 0.000000 	 0.000000 	 0.000000 
2.521997 	 -3.321759 	 0.216934 	 0.000000 	 0.000000 	 0.000000 
-0.303766 	 2.953022 	 2.043247 	 0.000000 	 0.000000 	 0.000000 
1.357627 	 3.924813 	 -0.441216 	 0.000000 	 0.000000 	 0.000000 
3.017815 	 -0.652834 	 1.848589 	 0.000000 	 0.000000 	 0.000000 
2.033486 	 -2.193820 	 -3.213145 	 0.000000 	 0.000000 	 0.000000 
1.903924 	 0.217314 	 3.581252 	 0.000000 	 0.000000 	 0.000000 
0.851971 	 -2.623694 	 -2.809659 	 0.000000 	 0.000000 	 0.000000 
2.327338 	 -1.512447 	 1.822315 	 0.000000 	 0.000000 	 0.000000 
2.125604 	 -0.776024 	 2.727712 	 0.000000 	 0.000000 	 0.000000 
1.866925 	 3.069374 	 -0.546409 	 0.000000 	 0.000000 	 0.000000 
4.112784 	 0.814815 	 0.931400 	 0.000000 	 0.000000 	 0.000000 
1.841069 	 4.077295 	 0.225054 	 0.000000 	 0.000000 	 0.000000 
-0.568510 	 1.468415 	 2.996999 	 0.000000 	 0.000000 	 0.000000 
1.664850 	 -0.776884 	 2.659474 	 0.000000 	 0.000000 	 0.000000 
-4.115157 	 -0.860633 	 1.857614 	 0.000000 	 0.000000 	 0.000000 
0.204377 	 -1.790826 	 1.051461 	 0.000000 	 0.000000 	 0.000000 
0.579208 	 -0.756806 	 -0.816695 	 0.000000 	 0.000000 	 0.000000 
-2.677720 	 1.492894 	 -1.367073 	 0.000000 	 0.000000 	 0.000000 
-2.027417 	 1.135970 	 -2.432861 	 0.000000 	 0.000000 	 0.000000 
-0.254174 	 0.785961 	 -2.758677 	 0.000000 	 0.000000 	 0.000000 
3.024326 	 0.718230 	 -2.089529 	 0.000000 	 0.000000 	 0.000000 
-2.742601 	 0.094380 	 3.260130 	 0.000000 	 0.000000 	 0.000000 
2.298999 	 0.893611 	 -2.887896 	 0.000000 	 0.000000 	 0.000000 
-2.115191 	 3.245978 	 -0.335905 	 0.000000 	 0.000000 	 0.000000 
-1.905421 	 -1.129287 	 -3.735264 	 0.000000 	 0.000000 	 0.000000 
-2.161652 	 1.505866 	 0.457133 	 0.000000 	 0.000000 	 0.000000 
1.633300 	 -1.312278 	 -1.779418 	 0.000000 	 0.000000 	 0.000000 
2.528993 	 2.250816 	 -3.158574 	 0.000000 	 0.000000 	 0.000000 
-1.304924 	 -2.845672 	 2.497243 	 0.000000 	 0.000000 	 0.000000 
-1.830392 	 3.362300 	 2.067010 	 0.000000 	 0.000000 	 0.000000 
-0.561984 	 -3.078336 	 1.042108 	 0.000000 	 0.000000 	 0.000000 
-3.285729 	 -2.730899 	 -0.737012 	 0.000000 	 0.000000 	 0.000000 
0.220574 	 -1.453750 	 -0.743783 	 0.000000 	 0.000000 	 0.000000 
-3.202846 	 -2.359172 	 0.112151 	 0.000000 	 0.000000 	 0.000000 
1.343995 	 2.898243 	 -1.578598 	 0.000000 	 0.000000 	 0.000000 
-1.883008 	 -2.365136 	 1.679637 	 0.000000 	 0.000000 	 0.000000 
-3.155190 	 -2.891077 	 1.042003 	 0.000000 	 0.000000 	 0.000000 
0.511200 	 1.112683 	 -0.509473 	 0.000000 	 0.000000 	 0.000000 
1.985650 	 0.114684 	 4.177965 	 0.000000 	 0.000000 	 0.000000 
1.240425 	 4.263567 	 0.945127 	 0.000000 	 0.000000 	 0.000000 
-3.269326 	 -1.284148 	 0.330689 	 0.000000 	 0.000000 	 0.000000 
-2.383084 	 0.778420 	 -1.050243 	 0.000000 	 0.000000 	 0.000000 
0.256005 	 1.172947 	 -2.481876 	 0.000000 	 0.000000 	 0.000000 
-1.725497 	 -0.873230 	 2.873769 	 0.000000 	 0.000000 	 0.000000 
-2.107403 	 -3.065970 	 -1.121417 	 0.000000 	 0.000000 	 0.000000 
-0.860322 	 0.694182 	 -2.849482 	 0.000000 	 0.000000 	 0.000000 
3.771604 	 2.447198 	 -0.503214 	 0.000000 	 0.000000 	 0.000000 
3.798553 	 -2.048535 	 0.935544 	 0.000000 	 0.000000 	 0.000000 
4.052711 	 0.375829 	 1.638279 	 0.000000 	 0.000000 	 0.000000 
0.355393 	 0.376778 	 -0.962950 	 0.000000 	 0.000000 	 0.000000 
-0.605914 	 0.493869 	 0.838255 	 0.000000 	 0.000000 	 0.000000 
2.279584 	 -1.174372 	 3.128909 	 0.000000 	 0.000000 	 0.000000 
-0.628220 	 -0.923287 	 -1.781721 	 0.000000 	 0.000000 	 0.000000 
4.283397 	 0.087538 	 0.228851 	 0.000000 	 0.000000 	 0.000000 
-2.431919 	 -3.531428 	 0.395224 	 0.000000 	 0.000000 	 0.000000 
-0.372752 	 -2.533762 	 -1.452645 	 0.000000 	 0.000000 	 0.000000 
2.323634 	 2.750389 	 -0.122855 	 0.000000 	 0.000000 	 0.000000 
3.554332 	 2.612381 	 0.037180 	 0.000000 	 0.000000 	 0.000000 
3.504503 	 0.221540 	 2.949259 	 0.000000 	 0.000000 	 0.000000 
0.938181 	 0.115284 	 1.587615 	 0.000000 	 0.000000 	 0.000000 
2.307025 	 0.560959 	 -1.873628 	 0.000000 	 0.000000 	 0.000000 
-2.231332 	 0.766869 	 0.738650 	 0.000000 	 0.000000 	 0.000000 
-3.582000 	 0.289716 	 1.127332 	 0.000000 	 0.000000 	 0.000000 
-2.530518 	 3.187132 	 -0.881799 	 0.000000 	 0.000000 	 0.000000 
-0.321089 	 -2.002978 	 -0.853248 	 0.000000 	 0.000000 	 0.000000 
2.137917 	 -1.342119 	 1.388010 	 0.000000 	 0.000000 	 0.000000 
-0.772452 	 -1.082289 	 -0.362727 	 0.000000 	 0.000000 	 0.000000 
