0.217484 0.000000 -3.458987 0.000000 0.000000 0.000000
1.928134 3.882728 -1.219496 0.000000 0.000000 0.000000
6.753486 4.423930 -0.206470 0.000000 0.000000 0.000000
-7.628241 2.245688 -5.017670 0.000000 0.000000 0.000000
7.408767 -3.388350 1.119358 0.000000 0.000000 0.000000
2.138628 0.707262 1.423066 0.000000 0.000000 0.000000
-0.129794 8.753326 -3.861791 0.000000 0.000000 0.000000
-4.258773 -0.855662 6.739162 0.000000 0.000000 0.000000
2.784400 -6.977525 -5.985887 0.000000 0.000000 0.000000
-4.492626 -2.135278 -7.907447 0.000000 0.000000 0.000000
6.195394 -0.589918 -7.352876 0.000000 0.000000 0.000000
0.819442 -3.722664 -5.050238 0.000000 0.000000 0.000000
8.458682 1.060032 -2.137836 0.000000 0.000000 0.000000
-0.667663 -1.440481 0.929958 0.000000 0.000000 0.000000
-4.017663 -3.987820 -6.361921 0.000000 0.000000 0.000000
0.808994 -6.116727 -4.965035 0.000000 0.000000 0.000000
-8.247504 -0.492902 -3.271218 0.000000 0.000000 0.000000
-3.178635 3.504465 5.407971 0.000000 0.000000 0.000000
-7.970223 -1.275319 -1.177310 0.000000 0.000000 0.000000
-3.489955 -6.161521 -6.183018 0.000000 0.000000 0.000000
2.041251 -2.408158 2.017179 0.000000 0.000000 0.000000
4.011266 -0.850962 -1.440466 0.000000 0.000000 0.000000
-0.585910 4.565358 -7.473705 0.000000 0.000000 0.000000
3.050622 -7.682622 -0.593191 0.000000 0.000000 0.000000
-8.877483 -0.682008 1.564103 0.000000 0.000000 0.000000
6.756342 -7.043486 1.540780 0.000000 0.000000 0.000000
-2.747560 4.745411 -1.203308 0.000000 0.000000 0.000000
5.043910 4.273439 6.578337 0.000000 0.000000 0.000000
2.925775 -0.852264 4.187605 0.000000 0.000000 0.000000
-0.415645 -0.980505 -1.193076 0.000000 0.000000 0.000000
6.607349 0.020873 -5.141165 0.000000 0.000000 0.000000
-1.768231 1.769139 -7.331039 0.000000 0.000000 0.000000
1.444574 -6.397847 -0.762861 0.000000 0.000000 0.000000
5.433479 -7.156512 0.467371 0.000000 0.000000 0.000000
-0.654445 6.362093 4.402042 0.000000 0.000000 0.000000
2.924919 8.455753 -0.950571 0.000000 0.000000 0.000000
6.501686 -1.406489 3.982664 0.000000 0.000000 0.000000
4.381013 -4.726442 -6.922510 0.000000 0.000000 0.000000
4.101881 0.468189 7.715574 0.000000 0.000000 0.000000
1.835516 -5.652577 -6.053226 0.000000 0.000000 0.000000
5.014098 -3.258468 3.926058 0.000000 0.000000 0.000000
4.579476 -1.671893 5.876677 0.000000 0.000000 0.000000
4.022168 6.612766 -1.177202 0.000000 0.000000 0.000000
8.860725 1.755466 2.006641 0.000000 0.000000 0.000000
3.966462 8.784267 0.484864 0.000000 0.000000 0.000000
-1.224818 3.163604 6.456839 0.000000 0.000000 0.000000
3.586811 -1.673745 5.729664 0.000000 0.000000 0.000000
-8.865837 -1.854178 4.002108 0.000000 0.000000 0.000000
0.440316 -3.858218 2.265305 0.000000 0.000000 0.000000
